NomProduit,Descriptions,Categories,DateAjout,PrixUnitaire,Quantite,IdFournisseurs
Dentifrice blanchissant Colgate,Nan,Produits d'hygiène dentaire,2022-03-09 18:55:24,500.0,1,
Rillettes de thon au basilic,Nan,Charcuterie,2022-09-17 15:12:39,1500.0,1,
Soin liftant anti-âge L'Oréal,Nan,Produits de soin pour le visage,2022-03-29 12:48:04,2500.0,1,
Paquet de couches Pampers,Nan,Hygiène,2022-09-29 06:10:35,2500.0,1,
Soin liftant anti-âge L'Oréal,Nan,Produits de soin pour le visage,2022-07-20 23:29:16,2500.0,1,
Sachet de poivre noir,Nan,Condiment,2022-10-02 19:00:51,500.0,1,
Dentifrice Signal,Nan,Produits d'hygiène dentaire,2022-06-04 09:15:49,500.0,1,
Terrine de pigeon,Nan,Charcuterie,2022-03-12 17:20:25,1700.0,1,
Saucisse de veau,Nan,Charcuterie,2022-03-01 20:57:39,1600.0,1,
Saucisson à la coriandre,Nan,Charcuterie,2022-04-06 06:00:10,1400.0,1,
Dentifrice blancheur intense Colgate,Nan,Produits d'hygiène dentaire,2022-08-07 21:09:29,500.0,1,
Pâté de canard,Nan,Charcuterie,2022-04-04 19:07:18,1500.0,1,
Paquet de spaghetti,Nan,Alimentation,2022-06-20 21:16:56,750.0,1,
Saucisse de canard,Nan,Charcuterie,2022-01-01 09:52:07,1600.0,1,
Poulet entier fermier,Nan,Viande,2022-08-28 00:09:58,3000.0,1,
Poulet entier fermier,Nan,Viande,2022-12-03 19:27:43,3000.0,1,
Rillettes d'oie,Nan,Charcuterie,2022-03-24 13:45:21,1500.0,1,
Saucisse de Montbéliard,Nan,Charcuterie,2022-08-31 13:18:47,1900.0,1,
Saucisse de foie,Nan,Charcuterie,2022-06-10 21:30:29,1800.0,1,
Pâté de chevreuil,Nan,Charcuterie,2022-05-28 04:31:40,1800.0,1,
Jambon fumé,Nan,Charcuterie,2022-08-28 15:20:37,1400.0,1,
Soin contour des lèvres L'Oréal,Nan,Produits de soin des lèvres,2022-05-18 16:16:48,700.0,1,
Pot de crème hydratante Nivea,Nan,Hygiène,2022-12-18 10:32:58,1500.0,1,
Boîte de haricots verts en conserve,Nan,Condiment,2022-04-26 15:52:12,750.0,1,
Sachet de feuilles de thé,Nan,Thé,2022-03-31 09:31:49,500.0,1,
Sachet de mélange d'épices pour tajine,Nan,Condiment,2022-06-06 01:51:46,750.0,1,
Sac de pommes de terre,Nan,Légumes,2022-10-06 10:30:30,1000.0,1,
Bouteille de Jack Daniel,Nan,Liqueur,2022-12-19 13:46:28,5000.0,1,
Lotion hydratante pour le visage Nivea,Nan,Produits de soin pour le visage,2022-05-21 20:12:25,1200.0,1,
Déodorant stick Narta,Nan,Produits d'hygiène,2022-11-27 07:17:15,800.0,1,
Terrine de faisan,Nan,Charcuterie,2022-06-05 05:50:25,1700.0,1,
Barre de chocolat Milka,Nan,Chocolat,2022-08-22 08:24:10,750.0,1,
Paquet de couches Pampers,Nan,Hygiène,2022-11-21 15:35:39,2500.0,1,
Boudin noir,Nan,Charcuterie,2022-12-16 14:07:03,1500.0,1,
Pâté de sanglier,Nan,Charcuterie,2022-05-22 10:18:01,1800.0,1,
Saucisson à la figue,Nan,Charcuterie,2022-12-23 05:56:50,1600.0,1,
Boîte de maïs en conserve,Nan,Condiment,2022-12-01 15:35:54,750.0,1,
Sachet de sucre Daddy,Nan,Sucrerie,2022-04-04 08:07:23,500.0,1,
Soin hydratant matifiant Vichy,Nan,Produits de soin pour le visage,2022-05-31 09:38:22,2500.0,1,
Terrine de biche,Nan,Charcuterie,2022-01-07 19:04:30,1700.0,1,
Gel douche hydratant à la grenade Neutrogena,Nan,Produits de douche,2022-12-07 11:46:11,1200.0,1,
Terrine de pintade,Nan,Charcuterie,2022-09-16 08:00:03,1600.0,1,
Sachet de chips au fromage,Nan,Snack,2022-07-04 00:58:08,1000.0,1,
Crème anti-rides Nivea,Nan,Produits de soin pour le visage,2022-03-19 23:26:08,2500.0,1,
Crème solaire peaux sensibles Avène,Nan,Produits de protection solaire,2022-08-03 13:19:47,2000.0,1,
Sachet de piment en poudre,Nan,Condiment,2022-02-08 04:39:53,500.0,1,
Baume après-rasage sans alcool Nivea,Nan,Produits de rasage,2022-07-14 05:39:50,700.0,1,
Saucisson de Lyon,Nan,Charcuterie,2022-01-17 19:06:41,1400.0,1,
Coppa,Nan,Charcuterie,2022-01-12 15:38:43,1600.0,1,
Shampooing réparateur L'Oréal,Nan,Produits de soin capillaire,2022-01-11 10:17:23,1500.0,1,
Crème anti-rides Nivea,Nan,Produits de soin pour le visage,2022-11-27 21:18:27,2500.0,1,
Baume à cuticules Sally Hansen,Nan,Produits de soin pour les ongles,2022-01-06 21:12:05,1000.0,1,
Pâté de volaille,Nan,Charcuterie,2022-08-28 13:42:01,1200.0,1,
Lotion tonique purifiante Neutrogena,Nan,Produits de soin pour le visage,2022-04-01 13:11:52,1200.0,1,
Déodorant spray sans gaz propulseur Nivea,Nan,Produits d'hygiène,2022-11-28 19:31:11,800.0,1,
Pâté de volaille,Nan,Charcuterie,2022-10-05 01:48:48,1200.0,1,
Crème de nuit nourrissante Nivea,Nan,Produits de soin pour le visage,2022-10-01 04:43:36,1200.0,1,
Dentifrice blancheur Oral-B,Nan,Produits d'hygiène dentaire,2022-08-13 00:23:46,500.0,1,
Pâté de marcassin,Nan,Charcuterie,2022-04-24 19:00:37,1900.0,1,
Crème de jour hydratante et protectrice Nivea,Nan,Produits de soin pour le visage,2022-05-11 15:35:19,1200.0,1,
Terrine de pigeon,Nan,Charcuterie,2022-08-07 18:18:46,1700.0,1,
Soin hydratant intense pour le visage Nivea,Nan,Produits de soin pour le visage,2022-03-04 12:28:25,2500.0,1,
Jambon cru,Nan,Charcuterie,2022-02-18 23:55:09,1700.0,1,
Sachet de riz Mama Africa,Nan,Alimentation,2022-12-30 05:32:26,2000.0,1,
Masque capillaire Garnier,Nan,Produits de soin capillaire,2022-05-18 18:09:10,1800.0,1,
Paquet de chips Tortilla,Nan,Snack,2022-04-09 04:27:46,1000.0,1,
Terrine de campagne,Nan,Charcuterie,2022-08-14 16:40:35,1900.0,1,
Déodorant Rexona,Nan,Produits d'hygiène,2022-04-01 12:31:31,800.0,1,
Boîte de kleenex,Nan,Hygiène,2022-05-06 10:53:07,1000.0,1,
Baume réparateur pour les mains Biafine,Nan,Produits de soin pour les mains,2022-04-17 06:43:09,1000.0,1,
Gel coiffant L'Oréal,Nan,Produits de coiffure,2022-11-20 18:21:17,1500.0,1,
Shampooing réparateur L'Oréal,Nan,Produits de soin capillaire,2022-11-25 12:47:06,1500.0,1,
Boîte de conserve de thon Petit Navire,Nan,Poisson,2022-08-25 15:33:11,1000.0,1,
Pâté de porc,Nan,Charcuterie,2022-08-11 17:26:58,1200.0,1,
Lotion anti-âge pour le visage L'Oréal,Nan,Produits de soin pour le visage,2022-11-05 16:45:25,1200.0,1,
Pâté de campagne,Nan,Charcuterie,2022-07-24 22:20:31,1200.0,1,
Saucisson à la mirabelle,Nan,Charcuterie,2022-02-26 19:05:55,1400.0,1,
Crème réparatrice Cicabiafine,Nan,Produits de soin pour le corps,2022-01-19 23:45:48,1500.0,1,
Crème de jour anti-taches Nivea,Nan,Produits de soin pour le visage,2022-07-29 21:51:32,1200.0,1,
Déodorant spray fraîcheur instantanée Nivea,Nan,Produits d'hygiène,2022-04-07 07:59:12,800.0,1,
Dentifrice Signal,Nan,Produits d'hygiène dentaire,2022-12-24 15:58:59,500.0,1,
Crème solaire visage et corps biodégradable La Roche-Posay,Nan,Produits de protection solaire,2022-05-07 10:57:13,2000.0,1,
Rillettes de porc,Nan,Charcuterie,2022-12-31 19:14:53,1300.0,1,
Lingettes démaquillantes réutilisables Garnier,Nan,Produits de démaquillage,2022-08-02 23:04:26,800.0,1,
Pot de crème dessert Danette,Nan,Dessert,2022-10-29 09:28:27,1000.0,1,
Pâté de perdreau,Nan,Charcuterie,2022-07-17 04:42:31,1800.0,1,
Pot de confiture de fraises,Nan,Condiment,2022-04-01 00:43:31,1000.0,1,
Gel nettoyant visage La Roche-Posay,Nan,Produits de soin pour le visage,2022-01-09 00:22:52,1800.0,1,
Saucisson au genièvre,Nan,Charcuterie,2022-12-13 10:15:38,1400.0,1,
Pâté de faisan,Nan,Charcuterie,2022-05-02 20:48:17,1800.0,1,
Gel douche exfoliant au sel marin Neutrogena,Nan,Produits de douche,2022-06-08 06:29:11,1200.0,1,
Pot de crème hydratante Nivea,Nan,Hygiène,2022-09-11 12:31:25,1500.0,1,
Soin hydratant intense pour le visage Nivea,Nan,Produits de soin pour le visage,2022-09-19 14:27:19,2500.0,1,
Boudin blanc,Nan,Charcuterie,2022-10-22 23:43:10,1400.0,1,
Boîte de kleenex,Nan,Hygiène,2022-05-29 23:40:11,1000.0,1,
Pâté de pigeon,Nan,Charcuterie,2022-04-21 03:58:43,1800.0,1,
Sachet de pâtes de curry rouge,Nan,Condiment,2022-04-16 10:13:26,750.0,1,
Lotion anti-âge pour le visage L'Oréal,Nan,Produits de soin pour le visage,2022-08-06 16:20:25,1200.0,1,
Baume après-rasage sans alcool Nivea,Nan,Produits de rasage,2022-09-25 15:12:20,700.0,1,
Crème hydratante Nivea,Nan,Produits de soin pour le corps,2022-03-13 11:28:55,1000.0,1,
Soin anti-âge global pour le visage L'Oréal,Nan,Produits de soin pour le visage,2022-07-17 12:37:06,2500.0,1,
Sachet de thé à la menthe,Nan,Thé,2022-02-02 14:07:50,500.0,1,
Soin anti-fatigue pour le visage Nivea,Nan,Produits de soin pour le visage,2022-05-29 14:40:07,2500.0,1,
Sac de croquettes pour chien Pedigree,Nan,Animaux,2022-01-16 05:04:10,2000.0,1,
Crème anti-âge L'Oréal,Nan,Produits de soin pour le visage,2022-03-04 01:35:27,2500.0,1,
Saucisson à la mirabelle,Nan,Charcuterie,2022-10-12 16:39:31,1400.0,1,
Sac de pommes de terre,Nan,Légumes,2022-12-09 22:53:47,1000.0,1,
Démaquillant yeux bi-phasé waterproof L'Oréal,Nan,Produits de démaquillage,2022-04-28 00:41:58,1200.0,1,
Lotion hydratante pour le visage Nivea,Nan,Produits de soin pour le visage,2022-02-21 03:38:23,1200.0,1,
Shampooing réparateur L'Oréal,Nan,Produits de soin capillaire,2022-03-11 12:24:14,1500.0,1,
Pâté de marcassin aux airelles,Nan,Charcuterie,2022-11-26 12:06:56,1800.0,1,
Tube de dentifrice Colgate,Nan,Hygiène,2022-04-21 09:36:34,750.0,1,
Bouteille de lait frais Lactel,Nan,Lait,2022-03-19 14:49:18,1000.0,1,
Boîte de céréales pour petit déjeuner,Nan,Alimentation,2022-06-05 22:16:25,1500.0,1,
Crème de jour hydratante Nivea,Nan,Produits de soin pour le visage,2022-03-04 16:10:34,1200.0,1,
Saucisson à la noisette,Nan,Charcuterie,2022-01-19 06:05:47,1700.0,1,
Dentifrice bio blanchissant Lavera,Nan,Produits d'hygiène dentaire,2022-11-15 07:43:54,500.0,1,
Sérum hydratant Vichy,Nan,Produits de soin pour le visage,2022-09-25 23:11:48,3000.0,1,
Terrine de biche,Nan,Charcuterie,2022-07-06 02:45:23,1700.0,1,
Coppa,Nan,Charcuterie,2022-06-08 04:06:32,1600.0,1,
Gel coiffant effet mouillé Schwarzkopf,Nan,Produits de coiffure,2022-02-04 23:41:42,1500.0,1,
Déodorant anti-transpirant Vichy,Nan,Produits d'hygiène,2022-07-16 15:23:47,800.0,1,
Pâté de faisan,Nan,Charcuterie,2022-06-11 01:16:25,1800.0,1,
Boîte de mouchoirs en papier Lotus,Nan,Hygiène,2022-03-09 23:21:03,1000.0,1,
Dentifrice bio blanchissant Lavera,Nan,Produits d'hygiène dentaire,2022-07-04 21:08:28,500.0,1,
Saucisse de Morteau,Nan,Charcuterie,2022-02-27 23:59:01,1600.0,1,
Saucisson aux herbes,Nan,Charcuterie,2022-07-08 21:22:29,1400.0,1,
Gel douche Nivea,Nan,Produits de douche,2022-05-19 17:34:35,1200.0,1,
Paquet de cacahuètes,Nan,Snack,2022-10-18 21:38:50,750.0,1,
Bouteille de shampoing Head & Shoulders,Nan,Hygiène,2022-08-03 16:24:58,1500.0,1,
Pot de yaourt Danone,Nan,Produits laitiers,2022-03-17 19:32:52,750.0,1,
Sérum hydratant Vichy,Nan,Produits de soin pour le visage,2022-10-16 01:29:37,3000.0,1,
Andouille,Nan,Charcuterie,2022-11-15 21:12:14,1600.0,1,
Crème anti-âge L'Oréal,Nan,Produits de soin pour le visage,2022-01-14 16:53:31,2500.0,1,
Shampooing réparateur L'Oréal,Nan,Produits de soin capillaire,2022-02-03 22:35:12,1500.0,1,
Boîte de conserve de thon Petit Navire,Nan,Poisson,2022-12-30 17:26:51,1000.0,1,
Déodorant spray fraîcheur instantanée Nivea,Nan,Produits d'hygiène,2022-01-31 05:13:28,800.0,1,
Pot de confiture de fraises,Nan,Condiment,2022-07-18 01:05:37,1000.0,1,
Jambon de Bayonne,Nan,Charcuterie,2022-08-29 04:15:33,1900.0,1,
Sachet de feuilles de thé,Nan,Thé,2022-08-01 15:49:03,500.0,1,
Sachet de sel,Nan,Condiment,2022-02-27 06:06:54,500.0,1,
Déodorant bille sans parfum Vichy,Nan,Produits d'hygiène,2022-10-15 15:42:26,800.0,1,
Gel coiffant effet mat Axe,Nan,Produits de coiffure,2022-01-21 23:22:18,1500.0,1,
Jambon de Paris,Nan,Charcuterie,2022-04-15 09:38:10,1400.0,1,
Bouteille d'eau minérale Cristaline,Nan,Eau,2022-05-21 18:50:23,500.0,1,
Rillettes de thon au piment d'Espelette,Nan,Charcuterie,2022-12-16 10:58:13,1500.0,1,
Spray corporel Axe,Nan,Produits de soin pour le corps,2022-06-09 06:24:14,800.0,1,
Démaquillant yeux waterproof Garnier,Nan,Produits de démaquillage,2022-06-01 16:57:36,1200.0,1,
Crème apaisante après-soleil Nivea,Nan,Produits de protection solaire,2022-06-22 12:59:55,2000.0,1,
Pot de crème glacée Carte d'Or,Nan,Glaces,2022-12-18 04:50:19,2000.0,1,
Sac de farine de blé,Nan,Alimentation,2022-04-27 01:31:50,1500.0,1,
Crème anti-âge L'Oréal,Nan,Produits de soin pour le visage,2022-12-29 05:06:07,2500.0,1,
Déodorant stick Narta,Nan,Produits d'hygiène,2022-10-29 08:39:29,800.0,1,
Andouille,Nan,Charcuterie,2022-08-16 01:12:18,1600.0,1,
Pain de mie Jacques,Nan,Alimentation,2022-12-17 11:28:04,750.0,1,
Baume après-rasage Gillette,Nan,Produits de rasage,2022-12-26 19:52:18,700.0,1,
Lingettes démaquillantes à l'eau micellaire Garnier,Nan,Produits de démaquillage,2022-09-16 10:28:40,800.0,1,
Bouteille d'eau minérale Cristaline,Nan,Eau,2022-11-10 16:52:33,500.0,1,
Sérum hydratant Vichy,Nan,Produits de soin pour le visage,2022-08-05 08:40:03,3000.0,1,
Pâté de campagne,Nan,Charcuterie,2022-06-13 11:44:51,1200.0,1,
Crème anti-cellulite Garnier,Nan,Produits de soin pour le corps,2022-12-06 14:58:47,2000.0,1,
Sachet de piment en poudre,Nan,Condiment,2022-02-22 01:55:04,500.0,1,
Dentifrice blanchissant Colgate,Nan,Produits d'hygiène dentaire,2022-05-19 11:45:34,500.0,1,
Saucisse de canard fumée,Nan,Charcuterie,2022-03-24 03:31:48,1600.0,1,
Crème raffermissante pour le corps Garnier,Nan,Produits de soin pour le corps,2022-12-10 07:36:22,2000.0,1,
Terrine de pintade,Nan,Charcuterie,2022-12-23 23:23:10,1600.0,1,
Saucisse de Francfort,Nan,Charcuterie,2022-09-29 08:28:57,1000.0,1,
Gel douche hydratant Dove,Nan,Produits de douche,2022-05-27 10:19:30,1200.0,1,
Lingettes démaquillantes biodégradables à l'huile d'amande Neutrogena,Nan,Produits de démaquillage,2022-10-13 12:35:21,800.0,1,
Pâté de lapin,Nan,Charcuterie,2022-06-20 01:10:25,1300.0,1,
Saucisse de Montbéliard,Nan,Charcuterie,2022-08-14 19:02:50,1900.0,1,
Pot de yaourt Danone,Nan,Produits laitiers,2022-05-30 15:20:44,750.0,1,
Pain de savon Lux,Nan,Hygiène,2022-06-30 09:47:07,500.0,1,
Shampooing fortifiant L'Oréal,Nan,Produits de soin capillaire,2022-11-19 05:52:47,1800.0,1,
Lotion purifiante pour le visage Neutrogena,Nan,Produits de soin pour le visage,2022-11-30 11:45:00,1200.0,1,
Crème anti-rides Nivea,Nan,Produits de soin pour le visage,2022-08-10 19:35:40,2500.0,1,
Shampooing anti-pelliculaire Vichy,Nan,Produits de soin capillaire,2022-02-01 12:58:48,1500.0,1,
Rillettes d'oie,Nan,Charcuterie,2022-03-23 18:09:54,1500.0,1,
Lotion tonique Nivea,Nan,Produits de soin pour le visage,2022-04-01 22:05:58,1200.0,1,
Gel douche relaxant à la lavande L'Occitane,Nan,Produits de douche,2022-08-07 07:44:57,1200.0,1,
Pâté de lapin aux noisettes,Nan,Charcuterie,2022-02-21 21:33:20,1800.0,1,
Crème raffermissante pour le corps Garnier,Nan,Produits de soin pour le corps,2022-11-22 22:36:16,2000.0,1,
Jambon de Paris,Nan,Charcuterie,2022-03-31 15:35:31,1400.0,1,
Gel douche nourrissant Dove,Nan,Produits de douche,2022-03-20 18:04:33,1200.0,1,
Lait hydratant pour le corps Johnson's,Nan,Produits de soin pour le corps,2022-05-04 07:58:54,1000.0,1,
Mortadelle,Nan,Charcuterie,2022-06-23 12:48:06,1700.0,1,
Rillettes de thon à l'huile d'olive,Nan,Charcuterie,2022-03-03 06:45:15,1500.0,1,
Saucisson à la noisette,Nan,Charcuterie,2022-08-25 13:59:04,1700.0,1,
Boudin noir,Nan,Charcuterie,2022-09-13 19:57:56,1500.0,1,
Boîte de conserve de thon Petit Navire,Nan,Poisson,2022-05-10 04:15:02,1000.0,1,
Sachet de thé à la menthe,Nan,Thé,2022-12-13 04:33:54,500.0,1,
Shampooing volumateur Timotei,Nan,Produits de soin capillaire,2022-07-30 18:17:14,1500.0,1,
Pot de mayonnaise Amora,Nan,Condiment,2022-08-11 13:59:07,1000.0,1,
Savon exfoliant Neutrogena,Nan,Produits de douche,2022-09-05 12:44:38,1000.0,1,
Rillettes de dinde,Nan,Charcuterie,2022-03-23 10:08:53,1300.0,1,
Crème pour les pieds à l'urée Scholl,Nan,Produits de soin pour les pieds,2022-08-06 01:47:01,1500.0,1,
Lotion anti-imperfections Garnier,Nan,Produits de soin pour le visage,2022-10-03 20:35:12,1200.0,1,
Crème apaisante après-soleil Nivea,Nan,Produits de protection solaire,2022-07-27 11:41:21,2000.0,1,
Crème de jour anti-taches Nivea,Nan,Produits de soin pour le visage,2022-07-21 00:54:24,1200.0,1,
Lingettes démaquillantes biodégradables à l'huile d'amande Neutrogena,Nan,Produits de démaquillage,2022-07-03 17:50:26,800.0,1,
Pâté de campagne,Nan,Charcuterie,2022-06-28 14:52:39,1200.0,1,
Lotion apaisante après-rasage Nivea,Nan,Produits de rasage,2022-12-17 00:56:08,700.0,1,
Rillettes de thon au citron,Nan,Charcuterie,2022-01-24 14:33:42,1500.0,1,
Saucisse de volaille,Nan,Charcuterie,2022-10-29 20:58:43,1600.0,1,
Boîte de thé matcha,Nan,Thé,2022-09-29 04:35:24,1500.0,1,
Dentifrice blancheur Oral-B,Nan,Produits d'hygiène dentaire,2022-11-09 11:15:59,500.0,1,
Savon exfoliant Neutrogena,Nan,Produits de douche,2022-12-05 06:04:51,1000.0,1,
Déodorant spray fraîcheur instantanée Nivea,Nan,Produits d'hygiène,2022-07-15 02:20:17,800.0,1,
Paquet de biscuits Oreo,Nan,Biscuits,2022-07-21 12:11:15,1000.0,1,
Saucisson à l'ail,Nan,Charcuterie,2022-02-07 03:21:15,1300.0,1,
Rillettes de thon au piment d'Espelette,Nan,Charcuterie,2022-08-12 00:10:37,1500.0,1,
Déodorant Rexona,Nan,Produits d'hygiène,2022-11-24 01:37:42,800.0,1,
Saucisson à l'Espelette,Nan,Charcuterie,2021-01-06 01:29:06,1400.0,1,
Shampooing hydratant Timotei,Nan,Produits de soin capillaire,2021-06-10 10:13:24,1500.0,1,
Crème de nuit régénérante L'Oréal,Nan,Produits de soin pour le visage,2021-06-06 12:17:24,1200.0,1,
Pot de sauce barbecue,Nan,Condiment,2021-03-19 16:03:54,1000.0,1,
Pâté de foie,Nan,Charcuterie,2021-07-01 17:02:24,1100.0,1,
Lotion tonique adoucissante Garnier,Nan,Produits de soin pour le visage,2021-12-01 23:39:19,1200.0,1,
Sac de farine de blé,Nan,Alimentation,2021-05-04 05:46:34,1500.0,1,
Démaquillant bi-phasé Maybelline,Nan,Produits de démaquillage,2021-01-23 08:54:44,1200.0,1,
Terrine de marcassin,Nan,Charcuterie,2021-02-08 07:56:49,1700.0,1,
Saucisse de Morteau,Nan,Charcuterie,2021-11-26 13:43:47,1600.0,1,
Lingettes démaquillantes à l'eau micellaire Garnier,Nan,Produits de démaquillage,2021-12-31 18:18:51,800.0,1,
Sachet de sel iodé,Nan,Condiment,2021-04-02 18:36:16,500.0,1,
Rillettes de saumon,Nan,Charcuterie,2021-04-22 04:27:47,1500.0,1,
Dentifrice blancheur intense Colgate,Nan,Produits d'hygiène dentaire,2021-04-28 13:45:43,500.0,1,
Rillettes de truite,Nan,Charcuterie,2021-05-21 01:54:53,1500.0,1,
Terrine de campagne,Nan,Charcuterie,2021-11-01 05:08:37,1900.0,1,
Baume après-rasage Gillette,Nan,Produits de rasage,2021-04-15 00:49:15,700.0,1,
Baume après-rasage Gillette,Nan,Produits de rasage,2021-02-15 12:58:58,700.0,1,
Boîte de thé matcha,Nan,Thé,2021-05-21 00:19:59,1500.0,1,
Saucisson de Lyon,Nan,Charcuterie,2021-06-08 05:52:37,1400.0,1,
Paquet de lentilles,Nan,Alimentation,2021-01-25 18:20:04,750.0,1,
Lotion tonique Nivea,Nan,Produits de soin pour le visage,2021-02-22 10:51:52,1200.0,1,
Démaquillant pour les yeux Nivea,Nan,Produits de démaquillage,2021-07-22 16:30:12,1200.0,1,
Sachet de levure chimique,Nan,Condiment,2021-07-04 09:58:29,500.0,1,
Gel coiffant effet mat Axe,Nan,Produits de coiffure,2021-06-08 15:14:23,1500.0,1,
Baume à lèvres Labello,Nan,Produits de soin des lèvres,2021-03-31 15:42:18,700.0,1,
Lotion pour le corps Dove,Nan,Produits de soin pour le corps,2021-02-24 00:13:00,1200.0,1,
Saucisse fumée,Nan,Charcuterie,2021-08-23 09:37:47,1400.0,1,
Crème de jour hydratante Nivea,Nan,Produits de soin pour le visage,2021-01-31 09:36:48,1200.0,1,
Baume à cuticules Sally Hansen,Nan,Produits de soin pour les ongles,2021-12-19 05:21:34,1000.0,1,
Sachet de thé vert,Nan,Thé,2021-06-05 12:54:35,500.0,1,
Démaquillant yeux waterproof Garnier,Nan,Produits de démaquillage,2021-11-29 23:24:41,1200.0,1,
Pain de savon Lux,Nan,Hygiène,2021-03-14 22:26:41,500.0,1,
Boîte de mouchoirs en papier Tempo,Nan,Hygiène,2021-01-01 09:54:04,750.0,1,
Crème solaire enfants Uriage,Nan,Produits de protection solaire,2021-09-08 09:08:28,2000.0,1,
Crème hydratante Nivea,Nan,Produits de soin pour le corps,2021-12-06 05:11:32,1000.0,1,
Démaquillant yeux waterproof Garnier,Nan,Produits de démaquillage,2021-09-28 05:12:08,1200.0,1,
Pâté de marcassin aux airelles,Nan,Charcuterie,2021-10-18 03:37:37,1800.0,1,
Terrine de sanglier,Nan,Charcuterie,2021-04-08 01:31:24,1700.0,1,
Pâté de marcassin aux airelles,Nan,Charcuterie,2021-12-18 18:14:17,1800.0,1,
Crème solaire peaux sensibles Avène,Nan,Produits de protection solaire,2021-04-19 01:02:18,2000.0,1,
Gel nettoyant visage doux Nivea,Nan,Produits de soin pour le visage,2021-03-02 02:50:57,1800.0,1,
Paquet de chips Tortilla,Nan,Snack,2021-10-13 04:48:29,1000.0,1,
Pain de savon Lux,Nan,Hygiène,2021-08-26 05:26:23,500.0,1,
Gel coiffant effet mouillé Schwarzkopf,Nan,Produits de coiffure,2021-02-20 23:23:46,1500.0,1,
Gel nettoyant visage purifiant Neutrogena,Nan,Produits de soin pour le visage,2021-10-04 00:42:13,1800.0,1,
Sachet de levure chimique,Nan,Condiment,2021-05-26 22:09:43,500.0,1,
Jambon fumé,Nan,Charcuterie,2021-09-26 07:09:12,1400.0,1,
Démaquillant waterproof Maybelline,Nan,Produits de démaquillage,2021-08-13 00:11:43,1200.0,1,
